"","Date","MinTemp","MaxTemp","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"151441",2011-10-21,25.9,35,9,10.9,"NNE",46,"E","NE",30,31,55,38,1011.6,1007.4,5,6,30,34.3,"No","Yes"
"151442",2011-10-22,21.5,33.3,11.4,6.3,"NE",39,"ESE","NNE",13,28,83,53,1012.1,1008.5,7,6,26.9,31.9,"Yes","No"
"151443",2011-10-23,25.1,33.8,5.8,4.8,"ESE",35,"SE","NNE",19,24,63,50,1013.1,1008.3,6,7,27.7,31.6,"No","Yes"
"151444",2011-10-24,21.5,31.2,8.2,2.1,"SE",80,"NE","ENE",15,15,96,61,1012.8,1008.7,8,6,22.4,30.6,"Yes","Yes"
"151445",2011-10-25,22.4,32.3,1.6,7.1,"SSE",41,"ENE","NNW",9,17,79,65,1012.1,1007.6,6,4,28.4,31.7,"Yes","Yes"
"151446",2011-10-26,23.6,32.4,4.4,10.6,"NW",30,"NE","NNW",7,19,72,75,1011.8,1008.2,6,6,29.3,29.5,"Yes","Yes"
"151447",2011-10-27,25.7,33.5,4.8,11.3,"WNW",33,"SW","NW",13,24,71,59,1011.2,1007.2,1,1,29.5,32.2,"Yes","Yes"
"151448",2011-10-28,21.3,32.5,11.2,6.5,"E",85,"WSW","NW",11,15,82,52,1010.3,1007.1,7,5,26,32,"Yes","No"
"151449",2011-10-29,23.7,32.7,5.6,7.6,"NNE",35,"NNE","NNE",19,24,72,63,1009,1006.4,4,7,28.6,31.4,"No","No"
"151450",2011-10-30,24.8,34.1,4,11.5,"NW",33,"ESE","NNW",13,22,73,50,1008.7,1005.1,3,5,29,32.5,"No","Yes"
"151451",2011-10-31,23.6,32.3,7,10.6,"NW",31,"SSW","NNW",11,19,78,64,1009.1,1005.2,5,2,29.4,31.4,"Yes","Yes"
"151452",2011-11-01,25,32.6,6.6,10.2,"N",31,"ENE","N",9,22,62,64,1009.6,1005.7,2,2,30.1,31.5,"Yes","Yes"
"151453",2011-11-02,25.8,32.7,5,10.5,"N",35,"WNW","N",11,26,69,59,1009,1005,2,2,29.8,32.3,"Yes","No"
"151454",2011-11-03,25.5,30.8,8,0.7,"NNW",24,NA,"N",NA,9,79,65,1008.8,1006.4,7,6,27.3,30.3,"No","No"
"151455",2011-11-04,25.2,34.1,3.6,10.2,"NNE",39,"ENE","NNE",13,26,64,51,1010.2,1006.2,2,2,29.6,32.7,"No","No"
"151456",2011-11-05,25.4,33.1,6.4,9.5,"WNW",37,"W","NW",9,26,70,62,1011.3,1006.1,6,2,29.7,32.2,"No","No"
"151457",2011-11-06,25.8,33.1,7.4,9.7,"WNW",35,"WNW","NW",9,19,64,65,1010.1,1007.2,5,7,30.5,31.3,"No","Yes"
"151458",2011-11-07,21.6,33.8,10.4,8.7,"ESE",67,"ENE","NW",2,24,71,53,1010.7,1006.6,7,2,26.8,31.6,"Yes","Yes"
"151459",2011-11-08,23.2,32.7,6,6.3,"S",30,"S","WNW",20,19,91,58,1011.9,1008,7,7,23.9,32,"Yes","No"
"151460",2011-11-09,23.9,32.7,5.4,8.3,"N",30,"ENE","N",7,11,76,59,1011.9,1007.8,6,6,29.4,30.6,"No","Yes"
"151461",2011-11-10,24.2,32.4,6.4,4.5,"SW",35,"S","NNW",11,17,82,84,1013.2,1009.9,7,6,27.1,27,"Yes","Yes"
"151462",2011-11-11,23.9,34,3.8,11.1,"NNW",35,"E","N",13,19,71,56,1012.8,1009,6,4,28.2,32.8,"Yes","No"
"151463",2011-11-12,25.6,32.5,5.8,5.5,"E",52,"SSW","NW",6,26,72,69,1012.4,1008.7,7,6,30.1,30,"No","Yes"
"151464",2011-11-13,24.2,32.4,4.6,8.9,"N",30,"SSE","NW",9,19,81,62,1011.8,1007.9,7,7,29.1,31.5,"Yes","Yes"
"151465",2011-11-14,22.1,31.2,6,3.8,"SSE",61,"E","W",24,9,90,69,1011.7,1007.5,7,6,23.5,30,"Yes","No"
"151466",2011-11-15,23.3,33.7,3.8,7.7,"S",35,"NNE","NNW",9,22,71,57,1010.9,1007.7,6,3,29.7,33.3,"No","No"
"151467",2011-11-16,25.7,32.3,5,4.3,"NW",31,"ESE","WSW",11,13,67,78,1010.9,1007.8,3,6,30.1,28.4,"No","No"
"151468",2011-11-17,25.3,30,4.6,1.4,"ESE",44,"WNW","SSE",9,13,70,80,1010.9,1008.8,6,7,29.7,26.8,"No","Yes"
"151469",2011-11-18,23.3,32.9,7,11.3,"WNW",28,"ENE","WNW",9,15,71,51,1010.8,1006.1,6,2,28.7,32.1,"Yes","No"
"151470",2011-11-19,25.2,32.2,6.2,8.7,"NNW",37,"NW","NW",13,22,89,70,1010,1006,4,6,27.7,30.8,"No","No"
"151471",2011-11-20,24.6,33.6,5.6,8.5,"NNW",41,"NE","NNW",11,17,71,54,1009.9,1007.3,6,7,29.4,32.2,"No","Yes"
"151472",2011-11-21,24.7,32.5,4.2,11.6,"NNW",37,"N","WNW",19,19,75,54,1009.5,1006.1,6,6,30,31.8,"Yes","Yes"
"151473",2011-11-22,25.9,32.4,8.4,9.5,"NW",31,"N","NW",9,24,73,63,1007.6,1004.1,7,7,30,31.8,"Yes","Yes"
"151474",2011-11-23,26.1,33.2,6.6,NA,"SSW",43,"NNE",NA,15,NA,89,NA,1008.3,NA,7,NA,27,NA,"Yes","No"
"151475",2011-11-24,25.2,33.3,6.6,3.5,NA,NA,"ESE","E",28,19,77,55,1008.6,1005.8,6,7,27.9,32.8,"No","No"
"151476",2011-11-25,25.7,34.9,5.6,11.1,"E",50,"ESE","ESE",28,19,63,50,1010,1006.4,5,5,29.9,34,"No","Yes"
"151477",2011-11-26,26.3,34.8,6.8,11.1,"E",57,"E","ENE",9,13,81,57,1009.4,1006.6,8,5,29,32.6,"Yes","No"
"151478",2011-11-27,25.2,35.8,6.4,11.1,"ENE",39,"ESE","E",9,17,67,45,1009.2,1005.5,7,6,30.5,34.7,"No","Yes"
"151479",2011-11-28,24.9,34.5,6.4,11.4,"NE",41,"ENE","NNW",11,24,73,64,1009,1004.9,3,4,30.3,33,"Yes","Yes"
"151480",2011-11-29,23.3,29.5,7.2,1.1,"E",46,"NW","SSW",6,13,77,74,1009.9,1007.5,7,8,28.1,28.7,"Yes","Yes"
"151481",2011-11-30,24.9,33.3,3.4,9.2,"NW",28,"SW","NW",7,22,83,57,1009.4,1006.5,7,7,29.1,32.9,"Yes","No"
"151482",2011-12-01,27.2,34,5.8,8.9,"NE",63,"WSW","WNW",9,19,71,61,1008,1004.8,6,7,31.5,33.4,"No","Yes"
"151483",2011-12-02,22.4,33.6,8.8,7.9,"ESE",41,"SSE","SSW",13,11,75,57,1007.4,1003.9,8,7,27,32,"Yes","No"
"151484",2011-12-03,25.5,33.5,5.4,11,"W",35,"N","S",6,26,73,64,1007.8,1004,4,6,30.9,30.1,"No","No"
"151485",2011-12-04,24.9,34,6.2,11.6,"NW",30,"ESE","N",13,17,66,58,1007.5,1004.2,2,3,29.6,33,"No","Yes"
"151486",2011-12-05,25.4,34.1,7.6,9.4,"N",31,"SSW","W",11,24,77,60,1006.7,1003.5,7,7,29.1,33,"Yes","No"
"151487",2011-12-06,27,33.6,6.8,8.7,"NW",39,"W","WNW",13,30,69,63,1007.2,1005,7,7,30.6,32.4,"No","No"
"151488",2011-12-07,27.6,34.6,7,8.3,"WNW",37,"SSW","WNW",9,22,71,55,1007.3,1004,5,7,30.7,34.2,"No","No"
"151489",2011-12-08,25.7,32.9,7.2,3.1,"SSW",31,"SW","W",9,13,71,84,1006.3,1003.2,7,7,30.8,28.2,"No","Yes"
"151490",2011-12-09,25.3,32.8,5.2,5.9,"NW",35,"WNW","NNW",7,17,73,64,1007,1005.2,7,7,30.1,32,"Yes","Yes"
"151491",2011-12-10,26,34.4,5.8,10.8,"NNW",33,"WNW","WNW",9,17,72,52,1008.4,1005.7,7,3,30.7,34.2,"Yes","No"
"151492",2011-12-11,28.6,33.3,7.2,7.3,"NNW",31,"WNW","WNW",17,24,68,62,1009.7,1006.6,7,7,30.5,32.4,"No","No"
"151493",2011-12-12,28.5,31.6,6.6,0,"NNE",61,"NW","WNW",17,28,81,80,1008.9,1006.6,8,8,29.4,25.5,"No","Yes"
"151494",2011-12-13,22.4,33.1,1.4,10,"NNW",31,"NNW","WNW",13,24,70,64,1007.8,1005,6,6,30.1,32.3,"Yes","No"
"151495",2011-12-14,26.3,33.4,7.4,6.1,"NNE",46,NA,"WNW",0,22,71,72,1007,1004.5,6,7,31.5,31.6,"No","Yes"
"151496",2011-12-15,23.9,33.7,3.8,10.1,"NW",30,"ESE","WNW",17,15,79,63,1006.6,1003.5,7,6,29.2,32.8,"Yes","No"
"151497",2011-12-16,25.4,34.4,6.6,11.1,"SSE",41,"SSW","NW",9,20,66,60,1006.7,1003.4,6,7,30.1,32.9,"No","No"
"151498",2011-12-17,24.8,33.9,7.6,8.3,NA,NA,"E","N",9,15,69,59,1006.9,1003.5,4,6,30.2,32.6,"No","Yes"
"151499",2011-12-18,24.7,33,4.2,7.2,"N",24,"SE","NNW",7,19,82,69,1007.4,1003.9,7,7,29,31.4,"Yes","Yes"
"151500",2011-12-19,25.4,32.3,4.4,2.5,"SE",50,"ENE","NW",6,17,93,76,1007.2,1003.5,7,7,26.4,30,"Yes","Yes"
"151501",2011-12-20,25,31.5,3.8,1.9,"WNW",30,"S","WSW",13,7,83,90,1006.5,1003.8,8,8,28.9,27.4,"Yes","Yes"
"151502",2011-12-21,25.3,33.6,1.6,7.6,"E",35,"SSE","NE",17,13,85,58,1005.3,1001.6,7,7,28.1,33.3,"Yes","Yes"
"151503",2011-12-22,24.6,33.2,5.8,7.9,"NE",35,"E","E",20,13,81,59,1003.4,1000.2,7,7,27.7,32.5,"Yes","No"
"151504",2011-12-23,25.9,31.9,6.2,3.8,"ENE",35,"SSE","E",19,13,74,89,1001.9,999.3,7,8,28.9,27.3,"No","Yes"
"151505",2011-12-24,24.4,31.7,4.4,0.3,"SSE",41,"S","SSE",19,11,84,91,1001.7,999.1,7,6,26.9,28.2,"Yes","Yes"
"151506",2011-12-25,25.1,31.6,2.8,0.6,"SE",50,"SSE","SSE",22,15,71,61,1002.1,999.7,7,6,28.6,31.4,"Yes","Yes"
"151507",2011-12-26,25.3,31.5,4.8,1.7,"S",44,"SSW","WSW",28,28,70,61,1002.8,1001.1,7,8,28.5,30.1,"Yes","No"
"151508",2011-12-27,25.3,33.4,4.4,7.3,"SSW",37,"SSW","SSW",17,24,69,56,1005.7,1001.7,7,7,27.9,32.6,"No","No"
"151509",2011-12-28,25.4,35,6,11,"SSW",37,"S","WSW",20,28,66,42,1005.4,1002.7,7,7,28.8,34.2,"No","No"
"151510",2011-12-29,28.5,34.6,6.8,7.2,"WSW",43,"WSW","WNW",24,19,71,50,1006.6,1004.2,7,7,31.8,33.7,"No","No"
"151511",2011-12-30,28.5,33.9,6.2,6.9,"WNW",39,"W","SSW",22,19,73,86,1008.1,1006.7,7,5,31.2,26.9,"No","Yes"
"151512",2011-12-31,25.5,33.5,5.6,9.4,"WNW",46,"W","WNW",17,30,76,66,1009.1,1005.8,5,3,30.3,32.9,"Yes","Yes"
"151513",2012-01-01,24.9,34.1,6.8,10.3,"NW",33,"W","WNW",19,26,75,64,1009.7,1006.1,5,6,30.1,33,"Yes","No"
"151514",2012-01-02,24.2,34.7,7.2,7,"ESE",56,"WNW","S",11,15,63,51,1009.2,1006.7,7,6,29,33.6,"No","Yes"
"151515",2012-01-03,23.2,33.1,11,7.4,"NE",67,NA,"NE",0,20,82,69,1011,1007.1,7,7,29.4,32.7,"Yes","No"
"151516",2012-01-04,26.1,33.9,4.2,10.3,"NNE",37,"E","NNE",13,28,73,63,1011.3,1006.7,7,7,30.2,31.6,"No","No"
"151517",2012-01-05,25.9,34.1,6,9.1,"NE",39,"E","NNE",13,28,72,50,1010.9,1007.6,6,7,30.2,33,"No","No"
"151518",2012-01-06,25.5,34.1,7,10.2,"N",35,"NNE","NNE",19,19,75,49,1010.6,1008,7,7,29.4,33.7,"No","No"
"151519",2012-01-07,26.7,33.3,6.8,11.2,"NW",33,"N","NNW",19,19,71,59,1010.7,1007.8,5,6,30.3,32.7,"No","No"
"151520",2012-01-08,27.5,34.1,7.8,11.3,"N",39,"N","NNW",15,22,72,59,1010,1006.4,6,4,30.2,33.4,"No","No"
"151521",2012-01-09,26.2,34.3,5.8,11.7,"NE",39,"ENE","ENE",15,24,79,45,1009.7,1006.3,4,5,29.4,33.5,"No","No"
"151522",2012-01-10,25.7,35,8,12.1,"ENE",41,"ENE","NE",22,28,69,44,1009.2,1006.5,3,5,30.3,34.3,"No","No"
"151523",2012-01-11,25.8,34.7,9,9.8,"NW",30,"NE","W",9,17,74,51,1010.1,1006.4,6,7,29.9,33.6,"No","No"
"151524",2012-01-12,23.7,34.7,6.4,10.7,"ESE",72,"SE","WNW",17,17,70,48,1009.6,1006,7,6,28.3,33.4,"No","No"
"151525",2012-01-13,27.9,34.5,9,7.9,"ESE",72,"WSW","WNW",15,33,72,63,1009,1005.5,7,7,31,33.1,"No","Yes"
"151526",2012-01-14,21.9,34.7,8.2,10,"ENE",30,"SSE","NNW",11,19,76,56,1007.7,1004.1,4,5,27.2,33.4,"Yes","No"
"151527",2012-01-15,26.8,31.5,5.6,6.3,"NW",46,"NNW","W",20,15,68,66,1006.9,1003.9,6,7,30,29.4,"No","Yes"
"151528",2012-01-16,25.6,33.7,4,8.8,"ESE",59,"N","WNW",6,22,77,66,1006.6,1004,7,7,30.4,33.3,"Yes","No"
"151529",2012-01-17,25,34.8,6.6,6.2,"NW",31,"W","WNW",15,24,75,62,1007.8,1004.7,7,7,30.7,33.1,"No","Yes"
"151530",2012-01-18,23.4,32.6,8.4,5.3,"SE",61,"NNW","S",7,11,96,60,1008.1,1004.3,8,7,24.4,31.1,"Yes","No"
"151531",2012-01-19,24,31.1,3.4,2.3,"N",30,"N","WSW",17,7,81,80,1007.8,1004,8,6,27.3,28.8,"No","Yes"
"151532",2012-01-20,25,32.8,3.6,6.7,"SSE",41,"ESE","ESE",9,11,78,74,1006.6,1003,6,7,29.3,28.2,"Yes","No"
"151533",2012-01-21,24.4,32.8,5.6,7,"ESE",43,"NW","WNW",11,20,72,63,1004.9,1001.9,7,7,29.3,32.5,"No","Yes"
"151534",2012-01-22,23.5,31.9,6,8.6,"NW",30,"ESE","WNW",6,15,82,73,1006,1003.7,7,7,28.1,30.3,"Yes","Yes"
"151535",2012-01-23,25.3,32.4,6.8,5,"SSW",48,"S","SW",20,22,83,62,1003.7,999.8,7,7,28.4,32.1,"Yes","Yes"
"151536",2012-01-24,24.7,27.7,7.2,0,"WNW",80,"E","WSW",24,7,96,98,1000.7,997.9,8,8,24.9,25.1,"Yes","Yes"
"151537",2012-01-25,24,28.7,NA,0,"WNW",93,"WNW","W",63,37,77,75,998.9,997.4,7,8,27.1,28.1,"Yes","Yes"
"151538",2012-01-26,23.3,29.7,NA,0,"SW",76,"SW","W",39,24,85,79,1003.6,1002.2,7,8,23.6,28.7,"Yes","Yes"
"151539",2012-01-27,23.4,34.3,5.4,5.2,"WSW",48,"W","WSW",24,30,79,59,1005.4,1002.8,7,6,29.6,32,"Yes","Yes"
"151540",2012-01-28,25.1,31.8,8.8,1.8,"WSW",56,"NNW","WSW",30,30,93,68,1006.6,1003.6,8,7,25.8,30.9,"Yes","Yes"
"151541",2012-01-29,24.3,30.3,2.4,1,"WSW",56,"W","NW",13,6,81,96,1006.9,1003.8,7,8,27.3,25,"Yes","Yes"
"151542",2012-01-30,24,28.4,5.4,0,"SSW",43,"W","WSW",15,17,93,83,1007.8,1005.8,8,8,26.2,27.3,"Yes","Yes"
"151543",2012-01-31,24,28,3.2,0,"SW",63,"WNW","W",30,20,88,95,1007.1,1005.9,7,8,26.9,24.7,"Yes","Yes"
"151544",2012-02-01,22.4,30.8,NA,3.1,"S",54,"WSW","NW",13,17,83,75,1006.1,1002.8,7,7,25.2,29.8,"Yes","No"
"151545",2012-02-02,24.8,29.7,4.6,2,"SSE",56,"W","W",22,19,78,76,1004.8,1002.2,7,8,29.7,27,"No","Yes"
"151546",2012-02-03,23.1,30.5,3.4,0.4,"W",41,"NW","WNW",15,30,82,76,1006.4,1004.4,6,7,27.6,29.2,"Yes","No"
"151547",2012-02-04,26.2,32.3,4,10.8,"W",48,"W","W",28,31,75,62,1008.3,1006.1,6,3,29.5,31.6,"No","No"
"151548",2012-02-05,27.4,32.8,7.2,11.1,"WNW",48,"WNW","WNW",24,30,72,60,1008.5,1005.3,5,3,29.9,31.5,"No","No"
"151549",2012-02-06,27.3,32.8,6.8,10.7,"WSW",48,"WNW","WNW",22,30,76,67,1005.8,1003.2,7,7,29.9,31.8,"No","No"
"151550",2012-02-07,28.1,29.9,8.8,0,"SSE",59,"W","NNW",17,9,76,84,1006.8,1005.3,8,8,29.7,25.6,"No","Yes"
"151551",2012-02-08,22.6,32.2,2.6,7.2,"ENE",44,"WNW","NW",17,24,78,66,1008.3,1005.8,7,6,28.6,31.4,"Yes","Yes"
"151552",2012-02-09,23.2,32.7,5.6,7.5,"SE",37,"SE","SSE",9,13,81,56,1009.1,1006.1,7,6,27.7,29.5,"Yes","No"
"151553",2012-02-10,25.3,32.8,6,10.8,"WNW",33,"S","WNW",9,24,84,64,1009,1006.1,2,1,29.3,32.5,"No","No"
"151554",2012-02-11,26,33.3,5.6,10.8,"WNW",33,"W","WNW",15,26,77,58,1009.6,1006.6,3,4,29.8,32.9,"No","No"
"151555",2012-02-12,26,33.4,5.2,10.4,"NW",33,"SW","NW",7,26,78,65,1011.1,1008.1,5,5,30.2,32.4,"No","Yes"
"151556",2012-02-13,25.6,33.3,7,11.7,"SE",35,"ENE","NW",9,17,75,62,1011.8,1008.5,4,2,29.2,32.1,"Yes","No"
"151557",2012-02-14,25.2,33.6,7.8,11.1,"NW",33,"ESE","NW",7,20,65,56,1011,1007.8,6,7,29.7,32.3,"No","No"
"151558",2012-02-15,25.8,33.4,8.2,11,"SE",54,"NW","WNW",9,20,71,61,1009.7,1006.3,5,4,29.8,32.5,"No","No"
"151559",2012-02-16,23.6,33.1,7.6,10.8,"WNW",28,"NE","N",4,17,78,64,1009.6,1007,1,5,29,31.1,"No","No"
"151560",2012-02-17,26.2,34.4,4.4,9,"NW",33,"E","WNW",11,20,69,65,1009.5,1006,3,6,30.4,32,"No","No"
"151561",2012-02-18,25.7,34,7.2,5.8,"E",61,"ESE","N",15,19,71,70,1009.9,1006.3,6,7,29.7,31,"No","Yes"
"151562",2012-02-19,22.6,32.9,5.8,7.1,"N",39,"SSE","NE",13,13,86,59,1011.4,1007.1,7,6,25.1,32.2,"Yes","No"
"151563",2012-02-20,24.5,32.3,5.4,8,"ENE",33,"E","W",13,17,83,63,1010.4,1007.5,7,7,26.3,31.7,"No","Yes"
"151564",2012-02-21,25.3,31.8,4.6,2.6,"N",30,"NNE","NNW",19,20,81,67,1009.1,1006.2,7,7,27.3,30.2,"Yes","No"
"151565",2012-02-22,25.8,29.2,4.8,0.3,"NNW",24,"W","NNW",9,7,79,92,1008.6,1006.5,7,8,28.9,25.8,"No","Yes"
"151566",2012-02-23,23.4,31.6,3,7.5,"SSE",30,"ESE","ESE",15,24,82,83,1009.3,1007.1,5,7,27.4,26.3,"Yes","Yes"
"151567",2012-02-24,24.9,32.9,6.8,5.9,"N",33,"E","NNW",9,17,93,60,1008,1005.9,6,7,26.2,30.7,"Yes","No"
"151568",2012-02-25,24.7,33.5,4,6.5,"NNW",31,"E","NNW",13,19,83,51,1008.1,1005.6,7,7,27.4,32.7,"No","No"
"151569",2012-02-26,24.7,33.3,6,8.4,"N",28,"SE","NW",11,17,81,65,1008.5,1004.9,6,7,27.1,30.7,"No","Yes"
"151570",2012-02-27,24.6,32.5,6,6.1,"SSW",33,"ESE","NNW",7,20,92,61,1007.8,1004.2,7,7,25.8,32.2,"Yes","No"
"151571",2012-02-28,24.8,32.8,5,4.7,"N",31,"SE","SSW",13,11,78,62,1005.8,1003,7,7,27.5,32,"No","Yes"
"151572",2012-02-29,24.8,31.8,5,4.3,"WNW",37,"SW","SW",11,6,90,63,1007.5,1003.3,7,7,26.9,31.2,"Yes","Yes"
"151573",2012-03-01,25.2,30,3.8,1.4,"WSW",44,"S","NNE",2,9,78,95,1006.5,1004.2,7,7,27.8,24.8,"Yes","Yes"
"151574",2012-03-02,23.7,31,NA,3.4,"WSW",48,"NW","NW",17,31,94,71,1005.1,1001.9,8,7,24.8,30.1,"Yes","Yes"
"151575",2012-03-03,23.8,31.3,5.4,3.1,"NW",35,"NNW","WNW",13,26,91,72,1005.4,1003.3,6,7,27.2,29.6,"Yes","No"
"151576",2012-03-04,25.5,31.8,2.4,3.2,"NNW",30,"NNW","NW",7,17,81,69,1007.1,1004.4,7,7,28.9,30.6,"No","No"
"151577",2012-03-05,25.1,30.8,3.8,2.3,"ESE",30,"ENE","NE",11,7,80,96,1008,1004.9,6,8,29.5,24.7,"No","Yes"
"151578",2012-03-06,23.7,32.7,10.6,6.3,"N",33,"SE","NW",13,15,90,65,1008.1,1004.6,7,7,25.8,31.4,"Yes","Yes"
"151579",2012-03-07,23.8,32.2,5.8,9.3,"SE",72,"SSE","WNW",7,19,79,66,1006.6,1003.1,6,7,28.2,31,"Yes","Yes"
"151580",2012-03-08,22.5,33.1,5.4,9.3,"ENE",39,"SE","NNW",17,17,77,66,1006,1002.5,6,5,26.7,31.3,"Yes","No"
"151581",2012-03-09,25.5,32.6,6.8,6.6,"ESE",31,"ENE","NW",15,17,89,60,1007.2,1003.4,8,6,26.3,32.3,"No","No"
"151582",2012-03-10,24.5,33.2,3.2,6.6,"ESE",61,"SE","WNW",17,11,88,58,1007.3,1003.2,7,7,26.3,32.2,"No","Yes"
"151583",2012-03-11,24,32.4,8,4.7,"SSE",48,"S","ENE",19,9,82,94,1006.2,1003.2,7,8,27.6,26.9,"Yes","Yes"
"151584",2012-03-12,24.7,30.1,2.8,0.9,"NE",43,"E","ENE",24,24,89,91,1005.3,1003.2,8,8,27.1,26.8,"Yes","Yes"
"151585",2012-03-13,25.4,30,3,0.3,"N",54,"ENE","NNE",13,20,91,84,1005.5,1002.3,8,8,27.1,28.2,"Yes","Yes"
"151586",2012-03-14,24.1,29.8,NA,0.5,"WNW",78,"WNW","NW",33,28,98,84,1005.9,1002.5,8,8,24.5,28.3,"Yes","Yes"
"151587",2012-03-15,23.3,29.2,6.6,0,"NW",85,"WNW","WNW",22,24,98,85,1005.8,1003.6,8,8,24.2,27.5,"Yes","Yes"
"151588",2012-03-16,23,31,3.8,0,"WNW",48,"WNW","WNW",22,30,76,72,1006.2,1004.4,8,8,29,30.2,"Yes","Yes"
"151589",2012-03-17,24.5,30.6,2.6,2.1,"WSW",61,"WNW","WNW",24,19,76,73,1006.6,1004.1,7,8,29.8,28.7,"Yes","Yes"
"151590",2012-03-18,24,31.3,3.2,3.2,"W",46,"W","W",17,30,82,70,1007.5,1003.8,7,7,28.5,30.9,"Yes","No"
"151591",2012-03-19,26.7,32.5,4.2,6.3,"WNW",43,"W","W",22,31,81,67,1006.2,1002.8,6,7,29.2,31.8,"No","No"
"151592",2012-03-20,27.5,32.6,6.2,7,"WNW",43,"W","WNW",24,31,78,69,1005.1,1002.4,6,6,29.2,31.4,"No","No"
"151593",2012-03-21,27.5,32.7,6,7.8,"WNW",46,"W","WNW",24,33,71,64,1006.4,1004.3,7,5,30.1,31.3,"No","No"
"151594",2012-03-22,27,32,6.2,5.3,"WNW",41,"W","WNW",15,28,79,66,1008.2,1005.4,6,7,29.2,30.9,"No","Yes"
"151595",2012-03-23,25.8,31.3,4.8,2.6,"NW",30,"SW","WNW",15,15,79,60,1010.5,1006.8,7,7,28.3,31,"Yes","No"
"151596",2012-03-24,25.9,32.7,4.4,7.6,"WNW",35,"SSW","NNW",15,20,80,77,1009.8,1006.6,6,5,28.7,29.9,"No","Yes"
"151597",2012-03-25,24.1,32.2,5.4,11.2,"ESE",35,"SE","ESE",17,13,67,39,1010.8,1007.4,4,2,26.8,31.8,"Yes","No"
"151598",2012-03-26,22.8,32.1,5.6,11.3,"NW",26,"SSE","NW",13,17,66,53,1011,1007.7,2,5,27.6,30.9,"No","No"
"151599",2012-03-27,23.9,33.3,6.4,10.4,"WSW",37,"SSW","NW",13,26,68,54,1011.6,1008.4,5,6,28.9,31.7,"No","No"
"151600",2012-03-28,27,33.1,6.8,6,"NW",30,"SW","NW",11,17,80,60,1011.3,1007.7,8,7,27.8,32.3,"No","Yes"
"151601",2012-03-29,24.2,32.8,4.2,5.1,"NE",33,"E","WNW",4,13,89,68,1012.2,1008,7,7,26.4,31.2,"Yes","No"
"151602",2012-03-30,26.1,34,7.2,11,"NNE",33,"SSW","NNW",15,19,80,57,1011.6,1007.7,2,2,29.1,32.5,"No","No"
"151603",2012-03-31,25.4,32.5,3.8,10.2,"WNW",28,"NNE","NW",9,17,70,61,1013.7,1009.5,2,1,29.4,31.3,"No","No"
"151604",2012-04-01,23.6,33.8,6.2,11.2,"NE",65,"ENE","NW",6,20,65,58,1013.9,1009.6,3,3,28.8,31.6,"No","Yes"
"151605",2012-04-02,22.7,32,7,8.4,"SSW",39,"SSE","N",9,17,73,61,1014.8,1011.4,6,3,28.9,31.3,"Yes","Yes"
"151606",2012-04-03,23.3,33.3,5.6,11.2,"NW",33,"ESE","NW",11,22,69,55,1015.7,1012,1,2,29.3,31.6,"Yes","No"
"151607",2012-04-04,25,32.5,7,10.2,"NW",30,"ENE","WNW",11,20,69,53,1014.9,1010.6,3,6,29.4,31.6,"No","No"
"151608",2012-04-05,24.2,33.8,5,10.8,"NNW",37,"NNE","NNW",7,20,73,60,1013.7,1010.1,3,5,29.4,31.6,"No","No"
"151609",2012-04-06,24,33.2,7.6,11,"NNW",31,"E","N",7,22,69,56,1013.6,1010.1,5,4,29.6,31.9,"No","No"
"151610",2012-04-07,24.7,32.5,6.6,11,"NW",30,"NNW","NNW",9,20,65,67,1013.1,1009.6,1,2,29.7,30.2,"No","No"
"151611",2012-04-08,23.9,33.9,5.6,10.8,"NE",31,"E","E",11,15,69,41,1013.7,1009.4,3,3,28.7,33,"No","No"
"151612",2012-04-09,24.6,34.5,7.6,11.2,"ESE",37,"E","ESE",15,17,68,37,1013.5,1009.5,1,2,29.4,33.5,"No","No"
"151613",2012-04-10,24.2,34.2,7,9.7,"ESE",39,"E","E",11,17,69,44,1013.6,1009.9,1,4,29.3,32.9,"No","Yes"
"151614",2012-04-11,24.1,33.1,7.4,10.7,"E",41,"SE","ESE",24,19,62,42,1012.6,1009,3,4,27,32.4,"Yes","No"
"151615",2012-04-12,23.9,32.9,8.6,9.4,"ESE",44,"ESE","E",24,26,60,43,1012,1009.1,7,7,27.8,32.2,"No","Yes"
"151616",2012-04-13,23.7,33.1,9.4,9.8,"ESE",46,"SE","ESE",24,26,71,47,1013.1,1009.5,4,5,26.3,31.2,"Yes","Yes"
"151617",2012-04-14,23.7,33.4,6,9.8,"ENE",39,"ESE","ENE",22,19,72,51,1013,1009.4,7,5,27.8,33.2,"Yes","Yes"
"151618",2012-04-15,24.5,33.9,6.8,10,"E",41,"ESE","E",15,26,71,43,1012.7,1008.7,6,2,28.1,33.6,"Yes","No"
"151619",2012-04-16,24.5,34.3,6.2,11,"SE",37,"ESE","ESE",13,20,62,35,1011.1,1007.1,3,3,28.4,33.7,"No","No"
"151620",2012-04-17,24.7,34.6,7.6,11.2,"ESE",48,"SE","E",17,24,59,43,1009.3,1005.3,7,7,28.6,33.7,"No","No"
