"","Date","MinTemp","MaxTemp","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"50436",2011-02-17,17.2,27.9,1.6,8.8,"NNW",35,"NE","NW",6,15,90,58,1013.6,1011,8,3,19,26.6,"Yes","No"
"50437",2011-02-18,16.5,27.5,5.6,7.6,"NE",35,"SE","N",7,11,75,57,1015.6,1013.3,8,6,20.1,26.3,"No","No"
"50438",2011-02-19,17.9,27.8,3,2.4,"NNW",65,"N","NW",9,26,80,81,1008.5,1006.8,7,8,22,23,"No","Yes"
"50439",2011-02-20,16.5,26.3,2.2,8.1,"NW",46,"NW","WNW",13,22,68,42,1008.1,1007.9,4,6,20.5,25.4,"Yes","No"
"50440",2011-02-21,12.3,23.7,8.2,10.5,"E",33,"NW","NW",13,7,73,44,1012.1,1011.7,2,NA,16.6,22,"No","No"
"50441",2011-02-22,9.7,22.6,7,11.6,"SSE",31,"SSE","SE",17,9,51,33,1021.8,1020.2,1,3,13.1,21,"No","No"
"50442",2011-02-23,6.7,25.9,5,NA,"SSE",24,"SE","E",6,9,79,35,1023.3,1019.5,2,NA,13.9,24.5,"No","No"
"50443",2011-02-24,12.4,27.1,NA,10.6,"N",33,"NNW","N",4,13,83,46,1019.4,1014.6,8,3,15.8,26.5,"No","No"
"50444",2011-02-25,13.3,26.6,5.4,6.3,"ENE",35,"N","NNW",4,9,77,44,1014.2,1011.7,8,3,17.5,25.4,"No","No"
"50445",2011-02-26,12.3,28.8,NA,6.1,"W",30,NA,"NNW",0,13,78,39,1012.3,1009.2,0,6,17.7,27.6,"No","No"
"50446",2011-02-27,15.8,22.6,0.8,2,"SW",44,"N","SW",7,26,75,55,1008.5,1009,8,8,20.1,21.6,"No","No"
"50447",2011-02-28,14.8,25.8,0.8,5.7,"NW",31,"SSE","NNW",7,20,86,66,1010.5,1006.5,8,8,18.7,24,"No","Yes"
"50448",2011-03-01,15.6,24.5,3.2,5.6,"NW",59,"WNW","NW",24,20,58,34,1003.5,1006.6,1,5,22.8,21.1,"Yes","No"
"50449",2011-03-02,9,22.7,0.7,NA,"NNE",30,"NE","SSW",19,4,78,56,NA,1012.4,7,8,14,20.6,"No","No"
"50450",2011-03-03,9.6,24.7,NA,11,"NW",54,"N","WNW",15,22,81,27,1010.6,1008.3,NA,NA,14.6,23.9,"No","No"
"50451",2011-03-04,4.1,25.2,6.4,10.4,"NW",43,NA,"NW",0,24,80,26,1012.4,1010.6,1,1,11.8,23.7,"No","No"
"50452",2011-03-05,11.5,19.7,5.6,7.1,"E",39,"ESE","ESE",15,17,72,44,1022.7,1022.5,7,5,12.3,17.5,"No","No"
"50453",2011-03-06,11.5,20.1,4,7.7,"ENE",41,"ENE",NA,15,NA,62,NA,1027.1,NA,8,4,13.6,NA,"No","No"
"50454",2011-03-07,5.5,25,4,10.3,"N",28,"NNE","NW",4,11,79,36,1025.4,1020.1,1,1,12.4,23.9,"No",NA
"50455",2011-03-08,7.8,27.2,4,9.9,NA,NA,NA,"WNW",0,22,88,36,1019,1015.1,1,4,13.5,25.9,NA,"No"
"50456",2011-03-09,12.1,26.4,4,4.7,"WNW",39,"NNE","NW",2,20,79,59,1016.4,1015,7,8,16.6,21.3,"No","Yes"
"50457",2011-03-10,16.6,20.6,3.2,0.9,"N",28,"SSW","NNW",6,7,95,89,1014.1,1013.7,8,8,17.3,18.9,"Yes","Yes"
"50458",2011-03-11,16.4,23,2.2,0.8,"ENE",26,"SSE","SSE",7,7,96,71,1017,NA,8,7,16.6,21.3,"Yes","Yes"
"50459",2011-03-12,13.5,27.6,2.4,10.1,"NW",31,"S","W",7,11,83,55,1021.3,1018.6,2,7,18.7,25.6,"Yes","No"
"50460",2011-03-13,13.1,29.1,2.2,8.9,"WNW",39,"ESE","WNW",2,17,89,47,1022,1018.5,1,2,18.3,28.4,"No","Yes"
"50461",2011-03-14,17.9,24.1,5,2.8,"ENE",39,"S","ENE",7,19,92,73,1021.4,1020.5,6,3,20.4,21.8,"Yes","No"
"50462",2011-03-15,13.6,24.9,3.2,NA,"N",26,"E","N",6,13,81,60,1022.2,1017.9,7,2,16.5,23.2,"No","No"
"50463",2011-03-16,15,27.5,0.4,6.3,"SW",48,NA,"E",0,22,89,81,1018.1,1016.9,8,7,18,18.9,"No","No"
"50464",2011-03-17,15.6,25,3.4,5.7,"ENE",35,"ENE","N",6,6,85,57,1019.7,1016.4,8,7,16.5,23.1,"No","No"
"50465",2011-03-18,13.6,20.1,5,3.8,"NE",31,"ESE","ENE",6,17,79,68,1016.5,1015.1,7,8,15.9,18.4,"No","No"
"50466",2011-03-19,14.6,21.8,3,4,"ESE",39,"SSE","E",6,22,79,64,1016,1014,7,7,16.6,19.8,"No","No"
"50467",2011-03-20,14,21.7,2.4,2.9,"E",44,"SSE","ENE",7,26,95,68,1014.5,1012,8,6,15.7,19.6,"No","No"
"50468",2011-03-21,14.5,19.7,3.6,0,"ESE",26,"SE","ESE",7,15,91,83,1008.1,1004.9,8,8,17.5,19.3,"No","Yes"
"50469",2011-03-22,15.5,24.8,0,6.1,"N",41,"N","N",6,24,94,66,1001.5,1000.5,8,8,17.9,22.3,"Yes","Yes"
"50470",2011-03-23,15.6,20.9,0.3,5.8,"NNW",52,"NNW","NW",11,24,84,62,1004.5,1003.3,2,8,17.8,17.9,"Yes","No"
"50471",2011-03-24,11.3,20.2,5,7.1,"NW",50,"NNW","WNW",26,26,89,60,1003.8,1002.9,8,6,13.4,17.8,"No","No"
"50472",2011-03-25,10.7,22.7,6,6.3,"NW",39,"NW","SSW",22,9,75,44,1008.6,1009.6,1,7,14.2,20.7,"No","No"
"50473",2011-03-26,10.4,19.7,3,8.1,"SE",33,"S","ESE",15,11,63,48,1020.5,1019.9,5,7,13.6,18.4,"No","No"
"50474",2011-03-27,6.6,21.2,3.2,10.2,"E",26,"SE","SE",7,9,70,47,1025.7,1023.8,1,6,12.9,19.4,"No","No"
"50475",2011-03-28,4.5,22.7,4,9.5,"N",28,"ESE","NNE",6,13,92,45,1027.6,1024.8,5,1,9.6,20.8,"No","No"
"50476",2011-03-29,8.4,24.8,1.6,7.9,"NW",31,NA,"W",0,11,94,40,1025.4,1021.4,4,3,13.5,23.5,"No","No"
"50477",2011-03-30,8.6,26,8,8.1,"WNW",61,NA,"NW",0,22,87,44,1020.2,1015.8,NA,3,15,24.2,"No","No"
"50478",2011-03-31,9.5,20,4,5.1,"E",31,"SSE","NE",11,17,83,55,1022.8,1021.8,NA,2,13.3,19.6,"No","No"
"50479",2011-05-01,4.2,20.9,2.2,7.6,"WSW",15,"W","SSW",4,6,82,37,1021.4,1016.7,3,4,11.9,20.4,"No","No"
"50480",2011-05-02,9.6,16.2,1.8,0.2,"NNW",20,NA,"NNW",0,9,83,72,1017.9,1015.9,6,7,12.7,14.8,"No","No"
"50481",2011-05-03,4.4,18.2,1.2,2.5,"S",24,NA,"SSW",0,9,90,48,1017.3,1015.4,6,7,10.3,16.5,"No","No"
"50482",2011-05-04,0.8,19.1,1.8,5.4,"NW",31,NA,"NW",0,11,77,43,1019.4,1016.5,NA,3,9.9,16.9,"No","No"
"50483",2011-05-05,-1.8,16.1,1.2,6.9,"SSW",39,"SE","SE",13,9,56,28,1023.9,1022.3,1,1,10,16,"No","No"
"50484",2011-05-06,-4,14.8,3.8,8.6,"SE",13,"SE","WSW",7,6,76,46,1025.7,1021.1,3,NA,5.2,14.3,"No","No"
"50485",2011-05-07,-3.2,17.4,1.6,8,"NNW",28,"SSW","NW",2,13,86,43,1020.4,1015.4,1,NA,4.9,17,"No","No"
"50486",2011-05-08,-3.3,17.2,2.4,8.4,"WNW",43,"SSW","WNW",6,24,81,35,1015,1011.4,1,4,4.7,15.2,"No","No"
"50487",2011-05-09,-3.1,14.7,2.6,NA,"S",43,"SSE","S",9,20,65,36,1017.8,1015.9,1,3,7.8,13.7,"No","No"
"50488",2011-05-10,-2,15.2,2.6,9.6,"NW",30,"S","NNW",13,6,60,30,1018.2,1013.7,NA,NA,7.9,14.2,"No","No"
"50489",2011-05-11,2.7,10.7,2.6,6.7,"WNW",69,"NNW","W",26,41,86,38,1009,1006.9,8,1,4.5,8.8,"No","No"
"50490",2011-05-12,-5.3,12.6,2.6,8,"WNW",44,NA,"NW",0,26,66,41,1012.2,1010.2,1,1,5.1,10.7,"No","No"
"50491",2011-05-13,4.8,14.7,2.6,9.6,"WNW",54,"NW","WNW",17,28,72,43,1012.8,1009.8,3,6,9.9,12.6,"No","No"
"50492",2011-05-14,-3.4,14,2.8,9.6,"W",52,"NW","SSW",20,24,54,21,1017.1,1018.8,1,NA,7.7,11.4,"No","No"
"50493",2011-05-15,-6.9,14,4,8.5,"NNW",30,"NNW","NNW",6,15,84,41,1030.1,1027.7,0,NA,1.7,13.1,"No","No"
"50494",2011-05-16,-6.5,11.1,2,4.1,"N",15,NA,"SSW",0,7,NA,66,1031.5,1028.1,8,0,0.8,9.5,"No","No"
"50495",2011-05-17,-0.3,16.5,1.2,7.9,"S",28,"SW","S",2,6,82,35,1031.8,1028.1,7,0,6.1,16.1,"No","No"
"50496",2011-05-18,-3.7,17.8,1.8,7.4,"NW",22,"NNW","NW",6,13,86,27,1033.2,1029.7,1,6,3.9,16.8,"No","No"
"50497",2011-05-19,-2.9,18.6,1.4,7.3,"NW",26,NA,"NW",0,11,82,29,1032.4,1028.6,5,NA,3.9,17.5,"No","No"
"50498",2011-05-20,-3.2,15.5,1.6,3.5,NA,NA,NA,"SW",0,4,86,43,NA,1025.9,6,6,4,15.1,"No","No"
"50499",2011-05-21,-4,19.2,1.4,NA,NA,NA,"NNW","NW",4,19,85,43,1026.8,1022.8,3,NA,3.2,18.4,"No","No"
"50500",2011-05-22,0.3,20.8,NA,5.9,"N",43,NA,"NNW",0,22,88,45,1021.6,1014.5,NA,7,7.7,19,"No","Yes"
"50501",2011-05-23,7.7,14,1.6,2.2,"NW",57,"NNW","NNW",26,28,93,92,1004.9,1001.6,8,8,11.4,11.4,"Yes","No"
"50502",2011-05-24,7.8,15.1,2,5.1,NA,NA,"SSW","S",4,19,87,49,1006.4,1006.7,6,5,9.5,12.8,"No","No"
"50503",2011-05-25,5.9,13.3,1.4,7.8,"S",54,"S","S",35,33,56,47,1015.9,1014.5,1,2,7.9,11.9,"No","No"
"50504",2011-05-26,-1.9,14.5,3.2,9.2,NA,NA,"NW","NW",6,17,79,46,1019.5,1016.7,0,1,7.4,13.8,"No","No"
"50505",2011-05-27,-1.6,14.4,2,8.5,"WNW",22,"ESE","NNW",9,7,91,41,1021.1,1018.8,6,NA,4,13.9,"No","No"
"50506",2011-05-28,-3.5,15.3,1.8,8,"WNW",17,"NW","WSW",4,7,NA,46,1025.5,1023.3,1,3,2.5,14.3,"No","No"
"50507",2011-05-29,-0.6,16.8,1.2,7,"E",15,"ESE","E",6,7,88,49,1027.1,1023.2,3,6,5.5,14.8,"No","No"
"50508",2011-05-30,3.1,14,1.6,1.9,"S",35,"SSE","S",13,26,69,56,NA,1022.8,7,7,9.4,12.5,"No","No"
"50509",2011-05-31,8.6,17.9,2,8.6,"ESE",46,"S","SE",15,22,73,59,1025,1023.8,5,2,13,15,"No","No"
"50510",2011-06-01,3,16.4,2.2,2.5,"E",30,NA,"SSE",0,13,85,54,1029.4,1027.9,5,7,11.2,14.7,"No","No"
"50511",2011-06-02,5.9,17.7,1.2,5.4,"E",52,"SE","NE",11,9,81,52,1028.9,1025,NA,4,10.2,14.6,"No","No"
"50512",2011-06-03,2.5,16.5,2.2,6.6,"WNW",41,NA,"WNW",0,24,99,40,1021.4,1016.9,8,3,5.8,15.8,"No",NA
"50513",2011-06-04,4.4,13.2,2.2,0.6,NA,NA,"NNW","WNW",26,22,77,58,NA,NA,8,NA,10.6,11.9,NA,NA
"50514",2011-06-05,-3.7,11.7,NA,5.3,"WNW",46,"NNW","WNW",6,24,99,33,1018.9,1013.9,7,3,2.1,10.8,NA,"No"
"50515",2011-06-06,2,11.9,2.6,3.5,"WNW",39,"NW","ESE",24,4,81,60,1016.2,1017,6,6,8.3,9.3,"No","No"
"50516",2011-06-07,-3.8,9,1,4,"WNW",54,"N","NW",17,20,90,53,1017.5,1014.3,3,6,3,7,"No","No"
"50517",2011-06-08,-1.1,8.2,2.4,9.4,"NW",52,"WNW","WNW",24,33,59,47,1015,1014.1,1,NA,4,6.4,"No","No"
"50518",2011-06-09,1.7,13,1.8,4,"SW",39,"NW","WSW",19,17,74,41,1015.4,1013.5,4,7,6.3,11.4,"No","No"
"50519",2011-06-10,3.6,13.1,2.2,4.8,"S",50,"NNE","S",6,22,69,56,1018.9,1020.1,7,2,7.6,11,"No","No"
"50520",2011-06-11,-0.3,13.8,1,8.3,"SSE",39,"SE","S",4,20,77,44,1028.4,1026.4,5,3,6.6,13,"No","No"
"50521",2011-06-12,-0.8,13.8,1.8,2.6,"SSE",46,"SSE","SE",11,19,76,46,1029.3,1026.5,3,5,8.8,12.5,"No","No"
"50522",2011-06-13,3.7,14.2,2,6.1,"ESE",46,"S","ESE",17,17,63,56,1027.7,1024.8,2,8,8.8,12.8,"No","No"
"50523",2011-06-14,2.5,14.3,2.8,5.1,"SSE",50,"SSE","SE",24,20,64,47,1026.5,1025,7,5,10.4,11.8,"No","No"
"50524",2011-06-15,5.3,14.7,2,NA,"SSE",52,"SSE","SE",15,28,57,68,1027.8,1026,3,8,11.4,13,"No","No"
"50525",2011-06-16,3.8,14.9,NA,5.8,"NNE",20,"NNE","NNE",6,7,87,42,1025,1018.7,NA,1,8.5,13.7,"No","No"
"50526",2011-06-17,-1.9,12,1.8,6.5,"WNW",50,"WNW","WNW",31,31,57,57,1009.5,1007.7,4,NA,9.6,9.7,"No","No"
"50527",2011-06-18,2.2,11.9,3.2,NA,"NW",48,"NNW","NW",20,24,65,57,1013.4,1011.9,NA,NA,7.4,11.3,"No","No"
"50528",2011-06-19,-4.5,14.3,NA,NA,"WNW",46,NA,"WNW",0,30,NA,44,1017.5,1015.3,1,NA,1,12.4,"No","No"
"50529",2011-06-20,0.9,15.3,NA,7,"NNW",46,"NNW","NNW",20,26,72,60,1016,1013.3,4,8,9.5,11.7,"No","No"
"50530",2011-06-21,7.4,10.9,NA,1.4,"NNW",72,"NW","NNW",35,26,58,82,1002.9,1003.1,2,5,10.9,6.1,"No","Yes"
"50531",2011-06-22,3,10.4,2.6,NA,"NW",50,"NNW","NW",30,24,78,62,1011.4,1012.6,4,5,5.5,6.7,"Yes","No"
"50532",2011-06-23,4.9,14.8,NA,8.7,"NW",46,"NW","NW",22,22,71,45,1017.7,1019.4,NA,1,10.4,13.5,"No","No"
"50533",2011-06-24,-2.6,14,2,6.8,"ESE",13,"ESE","SW",9,2,98,52,1028.2,1026.4,8,NA,1.5,13.3,"No","No"
"50534",2011-06-25,-3.7,15.9,1.8,8.1,"N",17,NA,"N",0,7,NA,40,1032.5,1028.8,0,0,2.4,15.7,"No","No"
"50535",2011-06-26,-4.5,14.2,1.8,8,"NW",35,NA,"NW",0,19,97,41,1029,1025.9,1,3,0,13.3,"No","No"
"50536",2011-06-27,-5,15.2,1.2,8,"N",15,"NNW","N",6,6,NA,38,1030.4,1028.3,1,NA,0.9,14.8,"No","No"
"50537",2011-06-28,-3.7,14.5,1.8,8.2,"ENE",22,"ESE","E",7,11,89,39,1037.5,1034,3,1,1.9,14.2,"No","No"
"50538",2011-06-29,-3.7,14.6,1.6,NA,"NE",30,"S","ENE",2,11,94,45,1040.1,1037.8,2,2,4.3,13.6,"No","No"
"50539",2011-06-30,2.2,14.1,0.6,6.1,"NNE",31,"SW","ENE",4,13,90,49,1040.2,1036.1,7,4,7.4,13.4,"No","No"
"50540",2011-07-01,-5.5,9.4,2,2.8,"SW",15,"N","WSW",2,7,97,63,1035,1030.3,8,NA,1,9,"No","No"
"50541",2011-07-02,-5.2,13.5,1.2,4.4,"NNW",20,NA,"NNW",0,7,NA,57,1028.7,1023.2,8,2,1.2,13.1,"No","No"
"50542",2011-07-03,-2.7,16.6,0,3.8,"NW",43,NA,"NW",0,20,92,51,1021.4,1017.6,7,6,4.7,14.4,"No","Yes"
"50543",2011-07-04,4.7,13.5,3.2,7.3,"NW",80,"NNW","WNW",26,33,92,39,1014.7,1011,4,4,9.6,12.5,"Yes","Yes"
"50544",2011-07-05,4.2,9.1,4.6,5.1,"WNW",83,"NW","WNW",30,44,84,60,1008.9,1006,7,7,5.9,8,"Yes","No"
"50545",2011-07-06,4.9,10.2,2.4,4,"WNW",65,"NW","WNW",31,37,79,62,1010.2,1008.5,7,7,6.8,8.3,"No","Yes"
"50546",2011-07-07,3.4,10.5,1,8.5,"NW",61,"WNW","WNW",24,26,73,39,1011.2,1015.9,4,2,6.9,9.7,"Yes","No"
"50547",2011-07-08,-4.7,9.3,3,5.9,"NNW",44,"N","NNW",6,30,99,53,1024.7,1021.1,8,1,-0.2,8.3,"No","No"
"50548",2011-07-09,-0.2,10.5,0.8,9.1,"WNW",52,"NW","NW",24,28,71,51,1020.3,1018.9,1,NA,5.8,9.4,"No","No"
"50549",2011-07-10,3,9.1,2.8,6.1,"NW",76,"NW","WNW",39,35,58,55,1014.7,1011.6,4,NA,6.6,6.9,"No","No"
"50550",2011-07-11,1.8,10.3,2.6,9.3,"WNW",48,"NNW","NNW",9,28,58,50,1019.3,1019.9,0,NA,5.2,9.3,"No","No"
"50551",2011-07-12,1.8,12.2,2.8,8.7,"NW",57,"N","NW",20,33,68,50,1023.9,1021,1,1,5.7,9.2,"No","No"
"50552",2011-07-13,3,11,2.4,2.1,"WNW",46,"NW","NW",9,31,65,75,1020.3,1018.8,6,7,6.8,7.2,"No",NA
"50553",2011-07-14,-3.1,11.3,2.4,7.3,NA,NA,"NNW","S",6,15,99,34,1028.6,1028.3,NA,1,-1.1,10.5,NA,"No"
"50554",2011-07-15,-6.3,12.2,0.8,NA,"ENE",26,NA,"NE",2,7,88,37,1037.2,1033.8,0,1,1.1,11.8,"No","No"
"50555",2011-07-16,-1.5,12.2,NA,6,"E",26,"N","NE",2,11,84,62,1033.2,1028.7,8,8,4.7,11,"No","No"
"50556",2011-07-17,-1.4,14.1,2.8,3.4,"E",11,"SSW","WSW",6,7,97,63,1026.5,1022.6,4,8,3,11.6,"No","No"
"50557",2011-07-18,3,11.8,1.4,4.6,"NW",39,NA,"WNW",15,24,89,50,1019.5,1016.9,7,1,8.1,11.6,"No","Yes"
"50558",2011-07-19,-4,11.8,1.4,1.3,"S",46,NA,"SW",0,13,NA,62,1018,1015,8,6,0.6,11.6,"Yes","No"
"50559",2011-07-20,0.6,15.5,1.6,7.6,"SSE",46,"S","SSE",28,20,72,35,1020,1019.2,5,3,10.3,15.1,"No","No"
"50560",2011-07-21,3.7,11.5,3.2,0.6,"SSE",43,"SSE","SSE",20,24,72,60,1021.7,1020.8,6,3,8.5,10.3,"No","No"
"50561",2011-07-22,4.7,12.1,1.4,3.4,"SSE",44,"S","SE",20,17,72,51,1023.4,1022.3,4,8,7.9,10.6,"No","No"
"50562",2011-07-23,-1.7,13.6,2,9.6,"SSW",31,"ESE","SE",6,2,78,35,1024,1021.2,1,1,6.2,13.1,"No","No"
"50563",2011-07-24,-4.4,7,1.8,0.6,"N",22,"NE","N",9,11,NA,77,1021.4,1019.3,8,8,1,6.4,"No","Yes"
"50564",2011-07-25,0.9,12.3,0.8,1.8,"NW",33,"NNW","NW",9,24,91,NA,1018.2,1016.5,7,8,6.6,8.9,"Yes","No"
"50565",2011-07-26,4.6,14,1.4,8.9,NA,NA,"NW","WNW",15,22,76,36,1021.2,1020.3,1,1,8.9,13.2,"No","No"
"50566",2011-07-27,-3.9,14.3,1.8,8.8,"WNW",19,"E","NW",6,13,80,32,1029.9,1028.4,0,NA,4.5,13.6,"No","No"
"50567",2011-07-28,-6.3,15.2,2,8.4,"NNW",35,"N","NW",7,28,96,31,1030.8,1026.7,1,NA,-1,14.5,"No","No"
"50568",2011-07-29,-8,15.1,2.6,7.9,NA,NA,"NNW","NW",6,13,96,33,1029.6,1025.3,1,NA,-1.2,14.5,"No","No"
"50569",2011-07-30,-6.7,15.7,1.4,6.9,"NW",37,"N","NW",2,24,86,31,1026.3,1022,4,1,0.5,15.1,"No","No"
"50570",2011-07-31,-1.9,15.3,1.8,NA,"NNW",39,NA,"NW",0,20,87,60,1023.7,1021.3,7,6,3.1,12.6,"No","No"
"50571",2011-08-01,-2.6,17.5,NA,8.2,"NW",30,"N","NNW",7,20,96,40,1024.4,1020.3,8,1,2.1,16.9,"No","No"
"50572",2011-08-02,0.6,17.8,1.6,4.9,NA,NA,NA,"NNW",0,13,92,38,1025.7,1022.7,7,6,4.9,16.5,"No","No"
"50573",2011-08-03,1.9,21.3,1.4,9.5,"NW",31,NA,"NW",0,17,69,26,1024.7,1023.5,1,1,10,20.7,"No","No"
"50574",2011-08-04,0.3,20.8,2.6,9,"NW",37,NA,"NW",0,22,78,31,1029.3,1026,1,1,8.6,20.1,"No","No"
"50575",2011-08-05,-1.2,19.5,2.6,9.4,NA,NA,NA,"WNW",0,31,81,39,1026.8,1022.3,1,1,7.8,17.3,"No","No"
"50576",2011-08-06,7.5,12.9,3.6,1.6,"NNE",37,"NNW","N",15,22,55,92,1021.7,1018.6,8,8,12.9,10.1,"No","Yes"
"50577",2011-08-07,0.6,14.4,1.2,5.4,"W",44,"NNE","NW",4,19,99,33,1018.4,1013.8,8,NA,5,12.4,"Yes","No"
"50578",2011-08-08,-1.5,11.4,2,3.1,NA,NA,"S","NNW",2,19,94,59,1011.8,1008.7,8,4,5.7,10.6,"No","No"
"50579",2011-08-09,-1.8,12.8,1.2,7.1,"WNW",35,NA,"WNW",0,24,92,40,1009.3,1006.3,8,4,3.5,12.4,"No","No"
"50580",2011-08-10,-3.3,13.3,2.2,6.6,"WNW",46,"NNW","WNW",22,24,81,53,1007.8,1005.7,2,8,7.8,10.7,"No","Yes"
"50581",2011-08-11,4.1,11.3,2.4,0,NA,NA,"N","SSE",11,13,94,86,1010.5,1011.1,8,8,6.7,10.4,"Yes","Yes"
"50582",2011-08-12,1.8,15.4,0.8,9,"S",26,"SSE","NW",7,6,76,37,1021.4,1019.4,3,NA,8.2,14.2,"Yes","No"
"50583",2011-08-13,-2,12.5,2.2,3.7,NA,NA,NA,"WNW",0,7,97,59,1025.2,1023.4,8,5,4.4,12.4,"No","No"
"50584",2011-08-14,0,16.5,1.2,7.6,"E",26,NA,"N",0,11,88,39,1027.7,1024.2,4,3,6.1,15.3,"No","No"
"50585",2011-08-15,-1.4,14.4,2.2,4,"W",17,"S","WNW",9,9,86,45,1027.6,1023.1,7,8,5.5,13.8,"No","No"
"50586",2011-08-16,5.2,18,1.8,7.6,NA,NA,"S","N",6,13,83,35,1022.6,1018.4,7,5,9.4,16.4,"No","Yes"
"50587",2011-08-17,5.1,10.9,2.4,0,"NE",33,NA,"NE",0,15,95,89,1017.5,1011.9,8,8,8.4,10.3,"Yes","Yes"
"50588",2011-08-18,6.3,9.5,2.2,0.4,"WNW",52,"WNW","NW",28,26,74,72,1009.5,1009.9,8,7,6.5,8.3,"Yes","Yes"
"50589",2011-08-19,4.2,15.4,1.2,6.3,NA,NA,"S","ESE",20,24,87,76,1018.8,1021.8,6,3,9.3,13.1,"Yes","No"
"50590",2011-08-20,3.6,14.8,3,9.4,"SE",41,"SSE","SE",19,22,58,52,1032.2,1031.3,1,1,10.6,14.4,"No","No"
"50591",2011-08-21,3.2,15.8,2.4,4.9,"ENE",33,"SSE","E",11,13,78,45,1037.7,1035.9,8,2,9.6,15,"No","No"
"50592",2011-08-22,-1.1,14.7,2.4,2.6,NA,NA,"SSE","ENE",9,13,79,50,1040.6,1037.9,7,6,7.4,13.7,"No","No"
"50593",2011-08-23,3,16.8,1.8,8.3,"N",24,"S","NNW",9,11,73,44,1037.9,1032.2,8,NA,9,16,"No","No"
"50594",2011-08-24,-2.5,20.1,2.4,9.9,"NNW",26,"S","NNW",4,15,89,36,1031.6,1026.7,1,0,5.9,19.4,"No","No"
"50595",2011-08-25,-3.1,19.1,2.8,8.7,NA,NA,"NNE","NNW",7,28,97,38,1026.7,1022.1,3,NA,3.9,17.9,"No","No"
"50596",2011-08-26,1.1,20.8,4,9.8,"NW",43,"WSW","NW",4,28,74,30,1026.6,1022.9,1,NA,10,19.8,"No","No"
"50597",2011-08-27,-0.1,20.5,4,8.6,"W",33,NA,"NW",0,19,76,30,1023.2,1019.1,1,6,9.5,19.7,"No","No"
"50598",2011-08-28,2.3,17.6,3,8.9,NA,NA,"N","NW",7,30,88,28,1022.3,1018.2,7,NA,9.1,15.8,"No","No"
"50599",2011-08-29,2.6,17.9,4.6,8.7,"WNW",44,"WNW","WNW",15,31,56,31,1019.2,1017.7,5,1,11.5,16.2,"No","No"
"50600",2011-08-30,3.7,16.2,3.4,7,"NNW",37,"E","NW",2,19,78,37,1024.3,1021.6,7,NA,8.6,14.8,"No","No"
"50601",2011-08-31,0.5,16.9,3,9,NA,NA,NA,"NNW",0,19,78,45,1025.5,1022.2,1,NA,7.8,16.1,"No","No"
"50602",2011-09-01,2.5,19.2,2.6,9.3,"E",26,"S","SE",6,11,73,32,1025.4,1022.6,2,NA,11.3,18.1,"No","No"
"50603",2011-09-02,2.7,16.1,3.4,NA,"NE",31,"SSE","NNE",19,13,56,39,1031,1027.9,1,NA,9.1,15.1,"No","No"
"50604",2011-09-03,-3.8,19,NA,9.4,NA,NA,"NW","NNW",6,19,74,18,1030.5,1025.9,NA,1,7.2,18.6,"No","No"
"50605",2011-09-04,-0.7,20,2.8,6.7,"NNW",41,"WSW","NW",2,24,78,43,1027.6,1024.8,5,6,9,18,"No","Yes"
"50606",2011-09-05,7.5,20,2.8,5.2,NA,NA,NA,"NW",0,30,83,40,1027.6,1024,6,3,12.7,18,"Yes",NA
"50607",2011-09-06,3.1,17.8,3.8,2.6,NA,NA,"WNW","NW",20,31,52,80,1020.2,1017,7,8,16,11.8,NA,"Yes"
"50608",2011-09-07,-0.5,14.3,1.8,9.4,"NW",28,"NW","WNW",9,11,81,38,1021,1018.6,6,1,6.6,14,"Yes",NA
"50609",2011-09-08,-2.5,16.3,3.2,7.3,NA,NA,"SSE","NNW",7,9,74,35,1021.8,1016.9,4,4,8.4,15.5,NA,"No"
"50610",2011-09-09,2.5,14.4,2.6,3.5,NA,NA,"W","SSW",9,31,78,71,1010.1,1007.9,7,7,8.5,7.3,"No","No"
"50611",2011-09-10,-5.2,14,2.6,8.5,"WSW",63,"NW","W",22,41,60,36,1011.9,1010.6,1,4,7.1,12.3,"No","No"
"50612",2011-09-11,-1.4,14.8,3.4,8.5,"WNW",50,"WNW","WNW",19,30,62,40,1013.4,1011.2,1,2,9.8,13.8,"No","No"
"50613",2011-09-12,-3.1,15,3.8,10.2,NA,NA,"SW","NNW",6,30,63,36,1024.8,1022.5,1,NA,7.1,13.5,"No","No"
"50614",2011-09-13,-3.4,14.8,4,9,"NW",52,"NW","NW",28,30,58,40,1025.3,1022.1,1,NA,9.6,13.2,"No","No"
"50615",2011-09-14,-2.1,20.6,3.6,9.6,"WNW",56,"NNW","WNW",19,28,47,28,1022.2,1019.2,0,5,12,19,"No","No"
"50616",2011-09-15,1.6,17.7,5.4,11,NA,NA,"NW","WNW",7,30,59,29,1022.2,1018.5,1,NA,11.8,17,"No",NA
"50617",2011-09-16,-0.1,22.7,5.4,11.1,NA,NA,"NE","WNW",4,37,54,26,1019,1014.2,1,NA,11.9,21.4,NA,"No"
